pkt,sample_idx,rssi,ant_array,channel,i,q,slot_duration,sample_rate,filtering
37,31,-68,6,28,62,-99,2,1,0
37,32,-68,6,28,-133,-492,2,1,0
37,33,-68,6,28,-105,-215,2,1,0
37,34,-68,6,28,88,-78,2,1,0
37,35,-68,6,28,48,-495,2,1,0
37,36,-68,6,28,-18,-244,2,1,0
37,37,-68,6,28,114,-19,2,1,0
37,38,-68,6,28,241,-433,2,1,0
37,39,-68,6,28,79,-234,2,1,0
37,40,-68,6,28,109,-4,2,1,0
37,41,-68,6,28,387,-330,2,1,0
37,42,-68,6,28,149,-170,2,1,0
37,43,-68,6,28,103,61,2,1,0
37,44,-68,6,28,448,-148,2,1,0
38,0,-68,6,10,2,481,2,1,0
38,1,-68,6,10,-448,39,2,1,0
38,2,-68,6,10,23,-480,2,1,0
38,3,-68,6,10,458,-77,2,1,0
38,4,-68,6,10,37,466,2,1,0
38,5,-68,6,10,-457,37,2,1,0
38,6,-68,6,10,-24,-499,2,1,0
38,7,-68,6,10,478,-43,2,1,0
38,8,-68,6,10,473,-98,2,1,0
38,9,-68,6,10,199,-119,2,1,0
38,10,-68,6,10,99,39,2,1,0
38,11,-68,6,10,464,-153,2,1,0
38,12,-68,6,10,163,-160,2,1,0
38,13,-68,6,10,88,34,2,1,0
38,14,-68,6,10,360,-316,2,1,0
38,15,-68,6,10,135,-191,2,1,0
38,16,-68,6,10,109,15,2,1,0
38,17,-68,6,10,342,-315,2,1,0
38,18,-68,6,10,71,-216,2,1,0
38,19,-68,6,10,100,-16,2,1,0
38,20,-68,6,10,178,-471,2,1,0
38,21,-68,6,10,51,-214,2,1,0
38,22,-68,6,10,76,-42,2,1,0
38,23,-68,6,10,110,-477,2,1,0
38,24,-68,6,10,-40,-247,2,1,0
38,25,-68,6,10,67,-43,2,1,0
38,26,-68,6,10,2,-438,2,1,0
38,27,-68,6,10,-110,-232,2,1,0
38,28,-68,6,10,61,-99,2,1,0
38,29,-68,6,10,-171,-477,2,1,0
38,30,-68,6,10,-139,-182,2,1,0
38,31,-68,6,10,40,-87,2,1,0
38,32,-68,6,10,-274,-414,2,1,0
38,33,-68,6,10,-130,-156,2,1,0
38,34,-68,6,10,1,-110,2,1,0
38,35,-68,6,10,-385,-337,2,1,0
38,36,-68,6,10,-234,-88,2,1,0
38,37,-68,6,10,4,-91,2,1,0
38,38,-68,6,10,-430,-225,2,1,0
38,39,-68,6,10,-242,-42,2,1,0
38,40,-68,6,10,-53,-94,2,1,0
38,41,-68,6,10,-421,-140,2,1,0
38,42,-68,6,10,-201,40,2,1,0
38,43,-68,6,10,-35,-106,2,1,0
38,44,-68,6,10,-508,-22,2,1,0
39,0,-71,6,15,165,-261,2,1,0
39,1,-71,6,15,297,205,2,1,0
39,2,-71,6,15,-248,234,2,1,0
39,3,-71,6,15,-297,-261,2,1,0
39,4,-71,6,15,233,-258,2,1,0
39,5,-71,6,15,255,231,2,1,0
39,6,-71,6,15,-237,275,2,1,0
39,7,-71,6,15,-228,-237,2,1,0
39,8,-71,6,15,-228,-283,2,1,0
39,9,-71,6,15,-169,-104,2,1,0
39,10,-71,6,15,56,-146,2,1,0
39,11,-71,6,15,-212,-307,2,1,0
39,12,-71,6,15,-128,-181,2,1,0
39,13,-71,6,15,100,-138,2,1,0
39,14,-71,6,15,-94,-339,2,1,0
39,15,-71,6,15,-34,-214,2,1,0
39,16,-71,6,15,118,-106,2,1,0
39,17,-71,6,15,-56,-376,2,1,0
39,18,-71,6,15,-12,-209,2,1,0
39,19,-71,6,15,131,-70,2,1,0
39,20,-71,6,15,116,-342,2,1,0
39,21,-71,6,15,36,-224,2,1,0
39,22,-71,6,15,149,-45,2,1,0
39,23,-71,6,15,206,-306,2,1,0
39,24,-71,6,15,44,-214,2,1,0
39,25,-71,6,15,133,8,2,1,0
39,26,-71,6,15,259,-198,2,1,0
39,27,-71,6,15,122,-147,2,1,0
39,28,-71,6,15,145,18,2,1,0
39,29,-71,6,15,329,-164,2,1,0
39,30,-71,6,15,155,-166,2,1,0
39,31,-71,6,15,145,45,2,1,0
39,32,-71,6,15,305,-54,2,1,0
39,33,-71,6,15,186,-51,2,1,0
39,34,-71,6,15,101,121,2,1,0
39,35,-71,6,15,361,-30,2,1,0
39,36,-71,6,15,223,-53,2,1,0
39,37,-71,6,15,81,147,2,1,0
39,38,-71,6,15,354,96,2,1,0
39,39,-71,6,15,232,29,2,1,0
39,40,-71,6,15,44,133,2,1,0
39,41,-71,6,15,340,231,2,1,0
39,42,-71,6,15,206,57,2,1,0
39,43,-71,6,15,12,134,2,1,0
39,44,-71,6,15,286,200,2,1,0
40,0,-68,6,20,491,73,2,1,0
40,1,-68,6,20,-89,477,2,1,0
40,2,-68,6,20,-465,-125,2,1,0
40,3,-68,6,20,113,-480,2,1,0
40,4,-68,6,20,467,122,2,1,0
40,5,-68,6,20,-110,485,2,1,0
40,6,-68,6,20,-479,-117,2,1,0
40,7,-68,6,20,153,-472,2,1,0
40,8,-68,6,20,185,-452,2,1,0
40,9,-68,6,20,95,-213,2,1,0
40,10,-68,6,20,107,-19,2,1,0
40,11,-68,6,20,379,-337,2,1,0
40,12,-68,6,20,147,-196,2,1,0
40,13,-68,6,20,108,33,2,1,0
40,14,-68,6,20,487,-116,2,1,0
40,15,-68,6,20,224,-96,2,1,0
40,16,-68,6,20,97,65,2,1,0
40,17,-68,6,20,492,-13,2,1,0
40,18,-68,6,20,224,-62,2,1,0
40,19,-68,6,20,54,99,2,1,0
40,20,-68,6,20,461,194,2,1,0
40,21,-68,6,20,234,50,2,1,0
40,22,-68,6,20,23,95,2,1,0
40,23,-68,6,20,335,355,2,1,0
40,24,-68,6,20,180,139,2,1,0
40,25,-68,6,20,-22,101,2,1,0
40,26,-68,6,20,240,439,2,1,0
40,27,-68,6,20,128,211,2,1,0
40,28,-68,6,20,-69,97,2,1,0
40,29,-68,6,20,10,482,2,1,0
40,30,-68,6,20,52,245,2,1,0
40,31,-68,6,20,-97,53,2,1,0
40,32,-68,6,20,-152,473,2,1,0
40,33,-68,6,20,-47,239,2,1,0
40,34,-68,6,20,-109,27,2,1,0
40,35,-68,6,20,-280,413,2,1,0
40,36,-68,6,20,-108,209,2,1,0
40,37,-68,6,20,-105,-15,2,1,0
40,38,-68,6,20,-423,239,2,1,0
40,39,-68,6,20,-182,170,2,1,0
40,40,-68,6,20,-108,-47,2,1,0
40,41,-68,6,20,-489,61,2,1,0
40,42,-68,6,20,-235,81,2,1,0
40,43,-68,6,20,-67,-89,2,1,0
40,44,-68,6,20,-481,-91,2,1,0
41,0,-69,6,25,-71,-403,2,1,0
41,1,-69,6,25,418,-50,2,1,0
41,2,-69,6,25,1,418,2,1,0
41,3,-69,6,25,-417,16,2,1,0
41,4,-69,6,25,10,-412,2,1,0
41,5,-69,6,25,419,38,2,1,0
41,6,-69,6,25,-5,416,2,1,0
41,7,-69,6,25,-418,17,2,1,0
41,8,-69,6,25,-417,-36,2,1,0
41,9,-69,6,25,-222,30,2,1,0
41,10,-69,6,25,-32,-104,2,1,0
41,11,-69,6,25,-412,-144,2,1,0
41,12,-69,6,25,-212,-54,2,1,0
41,13,-69,6,25,-19,-112,2,1,0
41,14,-69,6,25,-341,-233,2,1,0
41,15,-69,6,25,-190,-93,2,1,0
41,16,-69,6,25,-11,-107,2,1,0
41,17,-69,6,25,-255,-344,2,1,0
41,18,-69,6,25,-181,-133,2,1,0
41,19,-69,6,25,47,-101,2,1,0
41,20,-69,6,25,-156,-383,2,1,0
41,21,-69,6,25,-141,-168,2,1,0
41,22,-69,6,25,55,-94,2,1,0
41,23,-69,6,25,-48,-417,2,1,0
41,24,-69,6,25,-80,-201,2,1,0
41,25,-69,6,25,75,-72,2,1,0
41,26,-69,6,25,61,-410,2,1,0
41,27,-69,6,25,-15,-224,2,1,0
41,28,-69,6,25,101,-38,2,1,0
41,29,-69,6,25,120,-409,2,1,0
41,30,-69,6,25,23,-214,2,1,0
41,31,-69,6,25,111,-31,2,1,0
41,32,-69,6,25,216,-359,2,1,0
41,33,-69,6,25,88,-196,2,1,0
41,34,-69,6,25,116,10,2,1,0
41,35,-69,6,25,315,-281,2,1,0
41,36,-69,6,25,138,-175,2,1,0
41,37,-69,6,25,110,34,2,1,0
41,38,-69,6,25,392,-144,2,1,0
41,39,-69,6,25,162,-135,2,1,0
41,40,-69,6,25,80,60,2,1,0
41,41,-69,6,25,413,-84,2,1,0
41,42,-69,6,25,205,-91,2,1,0
41,43,-69,6,25,79,91,2,1,0
41,44,-69,6,25,416,12,2,1,0
42,0,-70,6,7,-22,399,2,1,0
42,1,-70,6,7,-437,45,2,1,0
42,2,-70,6,7,-56,-348,2,1,0
42,3,-70,6,7,386,-43,2,1,0
42,4,-70,6,7,10,316,2,1,0
42,5,-70,6,7,-376,5,2,1,0
42,6,-70,6,7,-9,-401,2,1,0
42,7,-70,6,7,335,4,2,1,0
42,8,-70,6,7,406,49,2,1,0
42,9,-70,6,7,196,-24,2,1,0
42,10,-70,6,7,69,81,2,1,0
42,11,-70,6,7,338,96,2,1,0
42,12,-70,6,7,141,71,2,1,0
42,13,-70,6,7,7,100,2,1,0
42,14,-70,6,7,364,232,2,1,0
42,15,-70,6,7,155,162,2,1,0
42,16,-70,6,7,41,135,2,1,0
42,17,-70,6,7,249,287,2,1,0
42,18,-70,6,7,180,160,2,1,0
42,19,-70,6,7,-6,72,2,1,0
42,20,-70,6,7,211,406,2,1,0
42,21,-70,6,7,165,148,2,1,0
42,22,-70,6,7,-47,142,2,1,0
42,23,-70,6,7,87,367,2,1,0
42,24,-70,6,7,60,235,2,1,0
42,25,-70,6,7,-74,66,2,1,0
42,26,-70,6,7,-96,452,2,1,0
42,27,-70,6,7,-32,198,2,1,0
42,28,-70,6,7,-139,88,2,1,0
42,29,-70,6,7,-187,326,2,1,0
42,30,-70,6,7,-38,185,2,1,0
42,31,-70,6,7,-85,60,2,1,0
42,32,-70,6,7,-200,264,2,1,0
42,33,-70,6,7,-91,215,2,1,0
42,34,-70,6,7,-106,-18,2,1,0
42,35,-70,6,7,-324,167,2,1,0
42,36,-70,6,7,-171,150,2,1,0
42,37,-70,6,7,-101,-95,2,1,0
42,38,-70,6,7,-416,132,2,1,0
42,39,-70,6,7,-141,58,2,1,0
42,40,-70,6,7,-126,-87,2,1,0
42,41,-70,6,7,-398,91,2,1,0
42,42,-70,6,7,-237,-3,2,1,0
42,43,-70,6,7,-124,-57,2,1,0
42,44,-70,6,7,-379,-3,2,1,0
43,0,-70,6,12,-390,-41,2,1,0
43,1,-70,6,12,47,-392,2,1,0
43,2,-70,6,12,389,70,2,1,0
43,3,-70,6,12,-73,386,2,1,0
43,4,-70,6,12,-382,-109,2,1,0
43,5,-70,6,12,97,-375,2,1,0
43,6,-70,6,12,380,108,2,1,0
43,7,-70,6,12,-126,374,2,1,0
43,8,-70,6,12,-168,359,2,1,0
43,9,-70,6,12,-82,186,2,1,0
43,10,-70,6,12,-111,-18,2,1,0
43,11,-70,6,12,-328,219,2,1,0
43,12,-70,6,12,-132,139,2,1,0
43,13,-70,6,12,-111,-59,2,1,0
43,14,-70,6,12,-364,142,2,1,0
43,15,-70,6,12,-174,85,2,1,0
43,16,-70,6,12,-80,-87,2,1,0
43,17,-70,6,12,-386,10,2,1,0
43,18,-70,6,12,-193,29,2,1,0
43,19,-70,6,12,-32,-114,2,1,0
43,20,-70,6,12,-358,-184,2,1,0
43,21,-70,6,12,-196,-59,2,1,0
43,22,-70,6,12,4,-111,2,1,0
43,23,-70,6,12,-286,-263,2,1,0
43,24,-70,6,12,-167,-118,2,1,0
43,25,-70,6,12,48,-103,2,1,0
43,26,-70,6,12,-160,-366,2,1,0
43,27,-70,6,12,-97,-182,2,1,0
43,28,-70,6,12,87,-87,2,1,0
43,29,-70,6,12,-40,-392,2,1,0
43,30,-70,6,12,-43,-195,2,1,0
43,31,-70,6,12,121,-32,2,1,0
43,32,-70,6,12,123,-374,2,1,0
43,33,-70,6,12,36,-197,2,1,0
43,34,-70,6,12,120,0,2,1,0
43,35,-70,6,12,235,-322,2,1,0
43,36,-70,6,12,99,-177,2,1,0
43,37,-70,6,12,121,32,2,1,0
43,38,-70,6,12,333,-218,2,1,0
43,39,-70,6,12,155,-121,2,1,0
43,40,-70,6,12,102,72,2,1,0
43,41,-70,6,12,391,-45,2,1,0
43,42,-70,6,12,198,-59,2,1,0
43,43,-70,6,12,53,107,2,1,0
43,44,-70,6,12,382,94,2,1,0
44,0,-69,6,31,406,103,2,1,0
44,1,-69,6,31,-97,410,2,1,0
44,2,-69,6,31,-413,-110,2,1,0
44,3,-69,6,31,147,-392,2,1,0
44,4,-69,6,31,401,148,2,1,0
44,5,-69,6,31,-201,373,2,1,0
44,6,-69,6,31,-373,-189,2,1,0
44,7,-69,6,31,184,-391,2,1,0
44,8,-69,6,31,233,-373,2,1,0
44,9,-69,6,31,80,-217,2,1,0
44,10,-69,6,31,142,-2,2,1,0
44,11,-69,6,31,316,-284,2,1,0
44,12,-69,6,31,150,-175,2,1,0
44,13,-69,6,31,137,2,2,1,0
44,14,-69,6,31,391,-182,2,1,0
44,15,-69,6,31,177,-139,2,1,0
44,16,-69,6,31,132,59,2,1,0
44,17,-69,6,31,418,-111,2,1,0
44,18,-69,6,31,211,-103,2,1,0
44,19,-69,6,31,114,83,2,1,0
44,20,-69,6,31,433,48,2,1,0
44,21,-69,6,31,231,-30,2,1,0
44,22,-69,6,31,81,111,2,1,0
44,23,-69,6,31,403,117,2,1,0
44,24,-69,6,31,226,45,2,1,0
44,25,-69,6,31,53,125,2,1,0
44,26,-69,6,31,346,257,2,1,0
44,27,-69,6,31,216,90,2,1,0
44,28,-69,6,31,9,131,2,1,0
44,29,-69,6,31,299,307,2,1,0
44,30,-69,6,31,176,136,2,1,0
44,31,-69,6,31,-4,145,2,1,0
44,32,-69,6,31,227,368,2,1,0
44,33,-69,6,31,155,181,2,1,0
44,34,-69,6,31,-53,126,2,1,0
44,35,-69,6,31,105,410,2,1,0
44,36,-69,6,31,86,212,2,1,0
44,37,-69,6,31,-87,123,2,1,0
44,38,-69,6,31,45,424,2,1,0
44,39,-69,6,31,48,224,2,1,0
44,40,-69,6,31,-114,86,2,1,0
44,41,-69,6,31,-96,420,2,1,0
44,42,-69,6,31,-14,234,2,1,0
44,43,-69,6,31,-125,61,2,1,0
44,44,-69,6,31,-164,388,2,1,0
45,0,-68,6,13,-326,369,2,1,0
45,1,-68,6,13,-353,-340,2,1,0
45,2,-68,6,13,353,-314,2,1,0
45,3,-68,6,13,297,384,2,1,0
45,4,-68,6,13,-375,286,2,1,0
45,5,-68,6,13,-327,-338,2,1,0
45,6,-68,6,13,383,-300,2,1,0
45,7,-68,6,13,294,390,2,1,0
45,8,-68,6,13,255,401,2,1,0
45,9,-68,6,13,161,185,2,1,0
45,10,-68,6,13,-61,163,2,1,0
45,11,-68,6,13,134,463,2,1,0
45,12,-68,6,13,100,243,2,1,0
45,13,-68,6,13,-76,132,2,1,0
45,14,-68,6,13,-5,484,2,1,0
45,15,-68,6,13,45,252,2,1,0
45,16,-68,6,13,-93,131,2,1,0
45,17,-68,6,13,-148,485,2,1,0
45,18,-68,6,13,-31,255,2,1,0
45,19,-68,6,13,-140,93,2,1,0
45,20,-68,6,13,-256,397,2,1,0
45,21,-68,6,13,-92,250,2,1,0
45,22,-68,6,13,-157,49,2,1,0
45,23,-68,6,13,-311,384,2,1,0
45,24,-68,6,13,-140,208,2,1,0
45,25,-68,6,13,-167,-10,2,1,0
45,26,-68,6,13,-408,239,2,1,0
45,27,-68,6,13,-214,154,2,1,0
45,28,-68,6,13,-157,-45,2,1,0
45,29,-68,6,13,-461,162,2,1,0
45,30,-68,6,13,-234,109,2,1,0
45,31,-68,6,13,-158,-72,2,1,0
45,32,-68,6,13,-479,30,2,1,0
45,33,-68,6,13,-253,55,2,1,0
45,34,-68,6,13,-137,-106,2,1,0
45,35,-68,6,13,-462,-114,2,1,0
45,36,-68,6,13,-252,-46,2,1,0
45,37,-68,6,13,-74,-132,2,1,0
45,38,-68,6,13,-441,-238,2,1,0
45,39,-68,6,13,-239,-94,2,1,0
45,40,-68,6,13,-65,-153,2,1,0
45,41,-68,6,13,-375,-302,2,1,0
45,42,-68,6,13,-233,-118,2,1,0
45,43,-68,6,13,-19,-166,2,1,0
45,44,-68,6,13,-265,-376,2,1,0
46,0,-68,6,18,-470,-111,2,1,0
46,1,-68,6,18,131,-486,2,1,0
46,2,-68,6,18,446,101,2,1,0
46,3,-68,6,18,-86,495,2,1,0
46,4,-68,6,18,-497,-48,2,1,0
46,5,-68,6,18,60,-512,2,1,0
46,6,-68,6,18,500,39,2,1,0
46,7,-68,6,18,12,501,2,1,0
46,8,-68,6,18,60,485,2,1,0
46,9,-68,6,18,76,238,2,1,0
46,10,-68,6,18,-97,115,2,1,0
46,11,-68,6,18,119,472,2,1,0
46,12,-68,6,18,149,192,2,1,0
46,13,-68,6,18,-59,136,2,1,0
46,14,-68,6,18,248,412,2,1,0
46,15,-68,6,18,171,146,2,1,0
46,16,-68,6,18,-36,161,2,1,0
46,17,-68,6,18,291,363,2,1,0
46,18,-68,6,18,200,126,2,1,0
46,19,-68,6,18,10,139,2,1,0
46,20,-68,6,18,461,240,2,1,0
46,21,-68,6,18,227,63,2,1,0
46,22,-68,6,18,55,155,2,1,0
46,23,-68,6,18,453,143,2,1,0
46,24,-68,6,18,235,-15,2,1,0
46,25,-68,6,18,81,130,2,1,0
46,26,-68,6,18,514,61,2,1,0
46,27,-68,6,18,234,-57,2,1,0
46,28,-68,6,18,121,111,2,1,0
46,29,-68,6,18,482,-151,2,1,0
46,30,-68,6,18,207,-102,2,1,0
46,31,-68,6,18,128,77,2,1,0
46,32,-68,6,18,472,-207,2,1,0
46,33,-68,6,18,179,-128,2,1,0
46,34,-68,6,18,154,65,2,1,0
46,35,-68,6,18,369,-280,2,1,0
46,36,-68,6,18,142,-178,2,1,0
46,37,-68,6,18,150,-6,2,1,0
46,38,-68,6,18,252,-395,2,1,0
46,39,-68,6,18,86,-237,2,1,0
46,40,-68,6,18,162,-20,2,1,0
46,41,-68,6,18,203,-431,2,1,0
46,42,-68,6,18,12,-241,2,1,0
46,43,-68,6,18,126,-65,2,1,0
46,44,-68,6,18,72,-460,2,1,0
47,0,-70,6,23,-148,377,2,1,0
47,1,-70,6,23,-360,-117,2,1,0
47,2,-70,6,23,162,-368,2,1,0
47,3,-70,6,23,334,141,2,1,0
47,4,-70,6,23,-196,324,2,1,0
47,5,-70,6,23,-340,-184,2,1,0
47,6,-70,6,23,206,-333,2,1,0
47,7,-70,6,23,359,197,2,1,0
47,8,-70,6,23,311,237,2,1,0
47,9,-70,6,23,178,170,2,1,0
47,10,-70,6,23,-14,215,2,1,0
47,11,-70,6,23,229,318,2,1,0
47,12,-70,6,23,150,173,2,1,0
47,13,-70,6,23,-87,171,2,1,0
47,14,-70,6,23,168,367,2,1,0
47,15,-70,6,23,93,211,2,1,0
47,16,-70,6,23,-79,174,2,1,0
47,17,-70,6,23,59,372,2,1,0
47,18,-70,6,23,50,223,2,1,0
47,19,-70,6,23,-136,126,2,1,0
47,20,-70,6,23,-60,397,2,1,0
47,21,-70,6,23,10,204,2,1,0
47,22,-70,6,23,-182,112,2,1,0
47,23,-70,6,23,-150,377,2,1,0
47,24,-70,6,23,-90,215,2,1,0
47,25,-70,6,23,-210,41,2,1,0
47,26,-70,6,23,-227,335,2,1,0
47,27,-70,6,23,-127,202,2,1,0
47,28,-70,6,23,-188,-23,2,1,0
47,29,-70,6,23,-282,240,2,1,0
47,30,-70,6,23,-183,121,2,1,0
47,31,-70,6,23,-189,-26,2,1,0
47,32,-70,6,23,-336,165,2,1,0
47,33,-70,6,23,-206,98,2,1,0
47,34,-70,6,23,-161,-140,2,1,0
47,35,-70,6,23,-394,64,2,1,0
47,36,-70,6,23,-205,30,2,1,0
47,37,-70,6,23,-143,-164,2,1,0
47,38,-70,6,23,-358,15,2,1,0
47,39,-70,6,23,-220,1,2,1,0
47,40,-70,6,23,-103,-156,2,1,0
47,41,-70,6,23,-325,-156,2,1,0
47,42,-70,6,23,-228,-54,2,1,0
47,43,-70,6,23,-36,-183,2,1,0
47,44,-70,6,23,-308,-237,2,1,0
48,0,-67,6,28,-366,354,2,1,0
48,1,-67,6,28,-386,-367,2,1,0
48,2,-67,6,28,385,-379,2,1,0
48,3,-67,6,28,367,366,2,1,0
48,4,-67,6,28,-348,388,2,1,0
48,5,-67,6,28,-377,-386,2,1,0
48,6,-67,6,28,355,-396,2,1,0
48,7,-67,6,28,425,337,2,1,0
48,8,-67,6,28,399,328,2,1,0
48,9,-67,6,28,244,73,2,1,0
48,10,-67,6,28,41,140,2,1,0
48,11,-67,6,28,503,207,2,1,0
48,12,-67,6,28,249,13,2,1,0
48,13,-67,6,28,66,134,2,1,0
48,14,-67,6,28,526,76,2,1,0
48,15,-67,6,28,256,0,2,1,0
48,16,-67,6,28,106,110,2,1,0
48,17,-67,6,28,548,-44,2,1,0
48,18,-67,6,28,248,-57,2,1,0
48,19,-67,6,28,135,104,2,1,0
48,20,-67,6,28,528,-137,2,1,0
48,21,-67,6,28,219,-160,2,1,0
48,22,-67,6,28,159,60,2,1,0
48,23,-67,6,28,462,-285,2,1,0
48,24,-67,6,28,182,-181,2,1,0
48,25,-67,6,28,148,4,2,1,0
48,26,-67,6,28,365,-412,2,1,0
48,27,-67,6,28,105,-251,2,1,0
48,28,-67,6,28,173,-13,2,1,0
48,29,-67,6,28,274,-471,2,1,0
48,30,-67,6,28,34,-271,2,1,0
48,31,-67,6,28,154,-53,2,1,0
48,32,-67,6,28,121,-527,2,1,0
48,33,-67,6,28,-13,-271,2,1,0
48,34,-67,6,28,119,-106,2,1,0
48,35,-67,6,28,-2,-509,2,1,0
48,36,-67,6,28,-91,-269,2,1,0
48,37,-67,6,28,96,-125,2,1,0
48,38,-67,6,28,-150,-483,2,1,0
48,39,-67,6,28,-140,-244,2,1,0
48,40,-67,6,28,53,-153,2,1,0
48,41,-67,6,28,-227,-453,2,1,0
48,42,-67,6,28,-173,-165,2,1,0
48,43,-67,6,28,32,-161,2,1,0
48,44,-67,6,28,-368,-374,2,1,0
49,0,-68,6,33,280,365,2,1,0
49,1,-68,6,33,-378,299,2,1,0
49,2,-68,6,33,-272,-343,2,1,0
49,3,-68,6,33,388,-222,2,1,0
49,4,-68,6,33,242,421,2,1,0
49,5,-68,6,33,-395,232,2,1,0
49,6,-68,6,33,-260,-409,2,1,0
49,7,-68,6,33,369,-243,2,1,0
49,8,-68,6,33,396,-177,2,1,0
49,9,-68,6,33,231,-127,2,1,0
49,10,-68,6,33,172,94,2,1,0
49,11,-68,6,33,450,-104,2,1,0
49,12,-68,6,33,232,-57,2,1,0
49,13,-68,6,33,85,110,2,1,0
49,14,-68,6,33,435,38,2,1,0
49,15,-68,6,33,228,17,2,1,0
49,16,-68,6,33,84,139,2,1,0
49,17,-68,6,33,419,159,2,1,0
49,18,-68,6,33,224,83,2,1,0
49,19,-68,6,33,26,169,2,1,0
49,20,-68,6,33,430,213,2,1,0
49,21,-68,6,33,196,116,2,1,0
49,22,-68,6,33,-4,172,2,1,0
49,23,-68,6,33,324,357,2,1,0
49,24,-68,6,33,176,141,2,1,0
49,25,-68,6,33,-50,137,2,1,0
49,26,-68,6,33,228,378,2,1,0
49,27,-68,6,33,106,224,2,1,0
49,28,-68,6,33,-108,138,2,1,0
49,29,-68,6,33,75,452,2,1,0
49,30,-68,6,33,62,234,2,1,0
49,31,-68,6,33,-109,115,2,1,0
49,32,-68,6,33,-16,456,2,1,0
49,33,-68,6,33,20,247,2,1,0
49,34,-68,6,33,-148,77,2,1,0
49,35,-68,6,33,-167,435,2,1,0
49,36,-68,6,33,-53,237,2,1,0
49,37,-68,6,33,-165,23,2,1,0
49,38,-68,6,33,-217,407,2,1,0
49,39,-68,6,33,-114,225,2,1,0
49,40,-68,6,33,-164,-16,2,1,0
49,41,-68,6,33,-329,325,2,1,0
49,42,-68,6,33,-136,195,2,1,0
49,43,-68,6,33,-160,-56,2,1,0
49,44,-68,6,33,-403,234,2,1,0
50,0,-70,6,1,236,-323,2,1,0
50,1,-70,6,1,315,248,2,1,0
50,2,-70,6,1,-272,285,2,1,0
50,3,-70,6,1,-280,-297,2,1,0
50,4,-70,6,1,281,-263,2,1,0
50,5,-70,6,1,280,293,2,1,0
50,6,-70,6,1,-292,285,2,1,0
50,7,-70,6,1,-258,-309,2,1,0
50,8,-70,6,1,-206,-339,2,1,0
50,9,-70,6,1,-130,-193,2,1,0
50,10,-70,6,1,106,-173,2,1,0
50,11,-70,6,1,-92,-393,2,1,0
50,12,-70,6,1,-55,-233,2,1,0
50,13,-70,6,1,148,-133,2,1,0
50,14,-70,6,1,-50,-407,2,1,0
50,15,-70,6,1,11,-231,2,1,0
50,16,-70,6,1,163,-107,2,1,0
50,17,-70,6,1,101,-396,2,1,0
50,18,-70,6,1,58,-244,2,1,0
50,19,-70,6,1,190,-52,2,1,0
50,20,-70,6,1,173,-366,2,1,0
50,21,-70,6,1,105,-203,2,1,0
50,22,-70,6,1,193,16,2,1,0
50,23,-70,6,1,276,-295,2,1,0
50,24,-70,6,1,144,-182,2,1,0
50,25,-70,6,1,192,37,2,1,0
50,26,-70,6,1,346,-188,2,1,0
50,27,-70,6,1,205,-129,2,1,0
50,28,-70,6,1,162,97,2,1,0
50,29,-70,6,1,386,-110,2,1,0
50,30,-70,6,1,231,-89,2,1,0
50,31,-70,6,1,142,131,2,1,0
50,32,-70,6,1,402,15,2,1,0
50,33,-70,6,1,235,-7,2,1,0
50,34,-70,6,1,117,163,2,1,0
50,35,-70,6,1,396,74,2,1,0
50,36,-70,6,1,222,69,2,1,0
50,37,-70,6,1,50,201,2,1,0
50,38,-70,6,1,336,211,2,1,0
50,39,-70,6,1,203,107,2,1,0
50,40,-70,6,1,23,202,2,1,0
50,41,-70,6,1,316,257,2,1,0
50,42,-70,6,1,184,128,2,1,0
50,43,-70,6,1,-44,193,2,1,0
50,44,-70,6,1,263,312,2,1,0
51,0,-68,6,20,-428,240,2,1,0
51,1,-68,6,20,-239,-402,2,1,0
51,2,-68,6,20,423,-236,2,1,0
51,3,-68,6,20,223,383,2,1,0
51,4,-68,6,20,-449,248,2,1,0
51,5,-68,6,20,-303,-406,2,1,0
51,6,-68,6,20,372,-267,2,1,0
51,7,-68,6,20,251,425,2,1,0
51,8,-68,6,20,290,351,2,1,0
51,9,-68,6,20,184,151,2,1,0
51,10,-68,6,20,-14,180,2,1,0
51,11,-68,6,20,393,287,2,1,0
51,12,-68,6,20,253,103,2,1,0
51,13,-68,6,20,34,155,2,1,0
51,14,-68,6,20,467,159,2,1,0
51,15,-68,6,20,267,49,2,1,0
51,16,-68,6,20,68,159,2,1,0
51,17,-68,6,20,516,62,2,1,0
51,18,-68,6,20,248,-14,2,1,0
51,19,-68,6,20,91,148,2,1,0
51,20,-68,6,20,473,7,2,1,0
51,21,-68,6,20,256,-68,2,1,0
51,22,-68,6,20,173,70,2,1,0
51,23,-68,6,20,448,-166,2,1,0
51,24,-68,6,20,196,-132,2,1,0
51,25,-68,6,20,144,94,2,1,0
51,26,-68,6,20,383,-302,2,1,0
51,27,-68,6,20,168,-151,2,1,0
51,28,-68,6,20,168,12,2,1,0
51,29,-68,6,20,334,-374,2,1,0
51,30,-68,6,20,109,-212,2,1,0
51,31,-68,6,20,173,16,2,1,0
51,32,-68,6,20,202,-472,2,1,0
51,33,-68,6,20,55,-243,2,1,0
51,34,-68,6,20,155,-31,2,1,0
51,35,-68,6,20,94,-499,2,1,0
51,36,-68,6,20,-7,-248,2,1,0
51,37,-68,6,20,138,-133,2,1,0
